date,year,month,rank,title,artist,weeks
2017-11-01,2017,11,46,Say You Won't Let Go,James Arthur,52
2017-11-01,2017,11,47,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,17
2017-11-01,2017,11,48,Unforgettable,Thomas Rhett,12
2017-11-01,2017,11,49,No Promises,Cheat Codes Featuring Demi Lovato,23
2017-11-01,2017,11,50,Every Little Thing,Carly Pearce,12
2017-11-01,2017,11,51,Butterfly Effect,Travis Scott,21
2017-11-01,2017,11,52,...Ready For It?,Taylor Swift,7
2017-11-01,2017,11,53,Small Town Boy,Dustin Lynch,20
2017-11-01,2017,11,54,Greatest Love Story,LANco,7
2017-11-01,2017,11,55,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",6
2017-11-01,2017,11,56,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,8
2017-11-01,2017,11,57,Roll In Peace,Kodak Black Featuring XXXTENTACION,9
2017-11-01,2017,11,58,The Race,Tay-K,11
2017-11-01,2017,11,59,Love So Soft,Kelly Clarkson,6
2017-11-01,2017,11,60,How Long,Charlie Puth,2
2017-11-01,2017,11,61,Plain Jane,A$AP Ferg Featuring Nicki Minaj,4
2017-11-01,2017,11,62,Jocelyn Flores,XXXTENTACION,8
2017-11-01,2017,11,63,Transportin',Kodak Black,9
2017-11-01,2017,11,64,Glorious,Macklemore Featuring Skylar Grey,15
2017-11-01,2017,11,65,Relationship,Young Thug Featuring Future,9
2017-11-01,2017,11,66,More Girls Like You,Kip Moore,10
2017-11-01,2017,11,67,Light It Up,Luke Bryan,8
2017-11-01,2017,11,68,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",19
2017-11-01,2017,11,69,Dusk Till Dawn,ZAYN Featuring Sia,6
2017-11-01,2017,11,70,I'll Name The Dogs,Blake Shelton,6
2017-11-01,2017,11,71,Curve,Gucci Mane Featuring The Weeknd,3
2017-11-01,2017,11,72,Escapate Conmigo,Wisin Featuring Ozuna,19
2017-11-01,2017,11,73,Heartache On The Dance Floor,Jon Pardi,16
2017-11-01,2017,11,74,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & WATT,4
2017-11-01,2017,11,75,F**k Love,XXXTENTACION Featuring Trippie Redd,8
2017-11-01,2017,11,76,Go Flex,Post Malone,5
2017-11-01,2017,11,77,Fix A Drink,Chris Janson,8
2017-11-01,2017,11,78,Like I Loved You,Brett Young,4
2017-11-01,2017,11,79,All The Pretty Girls,Kenny Chesney,12
2017-11-01,2017,11,80,Losing Sleep,Chris Young,4
2017-11-01,2017,11,81,Sauce It Up,Lil Uzi Vert,8
2017-11-01,2017,11,82,High End,Chris Brown Featuring Future & Young Thug,1
2017-11-01,2017,11,83,I Could Use A Love Song,Maren Morris,9
2017-11-01,2017,11,84,Yours,Russell Dickerson,1
2017-11-01,2017,11,85,Sky Walker,Miguel Featuring Travis Scott,4
2017-11-01,2017,11,86,B.E.D.,Jacquees,11
2017-11-01,2017,11,87,Let You Down,NF,1
2017-11-01,2017,11,88,Friends,Justin Bieber + Bloodpop,9
2017-11-01,2017,11,89,Questions,Chris Brown,8
2017-11-01,2017,11,90,Lights Down Low,MAX Featuring Gnash,2
2017-11-01,2017,11,91,Too Hotty,"Quavo, Takeoff & Offset",2
2017-11-01,2017,11,92,Smooth,Florida Georgia Line,3
2017-11-01,2017,11,93,Round Here Buzz,Eric Church,4
2017-11-01,2017,11,94,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",18
2017-11-01,2017,11,95,Stunting Ain't Nuthin,Gucci Mane Featuring Slim Jxmmi & Young Dolph,1
2017-11-01,2017,11,96,You Broke Up With Me,Walker Hayes,1
2017-11-01,2017,11,97,Mayores,Becky G Featuring Bad Bunny,1
2017-11-01,2017,11,98,Ask Me How I Know,Garth Brooks,1
2017-11-01,2017,11,99,They Don't Know,Jason Aldean,12
2017-11-01,2017,11,100,Do I Make You Wanna,Billy Currington,19
2017-12-01,2017,12,1,Rockstar,Post Malone Featuring 21 Savage,9
2017-12-01,2017,12,2,Havana,Camila Cabello Featuring Young Thug,14
2017-12-01,2017,12,3,Gucci Gang,Lil Pump,10
2017-12-01,2017,12,4,Thunder,Imagine Dragons,29
2017-12-01,2017,12,5,Bodak Yellow (Money Moves),Cardi B,20
2017-12-01,2017,12,6,Too Good At Goodbyes,Sam Smith,10
2017-12-01,2017,12,7,Perfect,Ed Sheeran,12
2017-12-01,2017,12,8,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,29
2017-12-01,2017,12,9,Feel It Still,Portugal. The Man,22
2017-12-01,2017,12,10,Mi Gente,J Balvin & Willy William Featuring Beyonce,20
2017-12-01,2017,12,11,What Lovers Do,Maroon 5 Featuring SZA,12
2017-12-01,2017,12,12,Sorry Not Sorry,Demi Lovato,19
2017-12-01,2017,12,13,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,10
2017-12-01,2017,12,14,Walk On Water,Eminem Featuring Beyonce,1
2017-12-01,2017,12,15,MotorSport,"Migos, Nicki Minaj & Cardi B",3
2017-12-01,2017,12,16,I Get The Bag,Gucci Mane Featuring Migos,13
2017-12-01,2017,12,17,Bad At Love,Halsey,11
2017-12-01,2017,12,18,...Ready For It?,Taylor Swift,11
2017-12-01,2017,12,19,New Rules,Dua Lipa,16
2017-12-01,2017,12,20,What About Us,P!nk,15
2017-12-01,2017,12,21,Unforgettable,French Montana Featuring Swae Lee,32
2017-12-01,2017,12,22,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,44
2017-12-01,2017,12,23,Rake It Up,Yo Gotti Featuring Nicki Minaj,20
2017-12-01,2017,12,24,Attention,Charlie Puth,30
2017-12-01,2017,12,25,I Fall Apart,Post Malone,8
2017-12-01,2017,12,26,Believer,Imagine Dragons,41
2017-12-01,2017,12,27,Bank Account,21 Savage,19
2017-12-01,2017,12,28,Praying,Kesha,19
2017-12-01,2017,12,29,Young Dumb & Broke,Khalid,18
2017-12-01,2017,12,30,Shape Of You,Ed Sheeran,45
2017-12-01,2017,12,31,Look What You Made Me Do,Taylor Swift,13
2017-12-01,2017,12,32,Strip That Down,Liam Payne Featuring Quavo,26
2017-12-01,2017,12,33,There's Nothing Holdin' Me Back,Shawn Mendes,30
2017-12-01,2017,12,34,That's What I Like,Bruno Mars,44
2017-12-01,2017,12,35,Slow Hands,Niall Horan,29
2017-12-01,2017,12,36,Congratulations,Post Malone Featuring Quavo,47
2017-12-01,2017,12,37,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,12
2017-12-01,2017,12,38,The Weekend,SZA,16
2017-12-01,2017,12,39,When It Rains It Pours,Luke Combs,16
2017-12-01,2017,12,40,How Long,Charlie Puth,6
2017-12-01,2017,12,41,Love.,Kendrick Lamar Featuring Zacari,21
2017-12-01,2017,12,42,Do Re Mi,Blackbear,23
2017-12-01,2017,12,43,What Ifs,Kane Brown Featuring Lauren Alaina,23
2017-12-01,2017,12,44,Silence,Marshmello Featuring Khalid,14
2017-12-01,2017,12,45,Greatest Love Story,LANco,11
2017-12-01,2017,12,46,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",10
2017-12-01,2017,12,47,Humble.,Kendrick Lamar,33
2017-12-01,2017,12,48,XO TOUR Llif3,Lil Uzi Vert,34
2017-12-01,2017,12,49,Something Just Like This,The Chainsmokers & Coldplay,39
2017-12-01,2017,12,50,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,21
2017-12-01,2017,12,51,Wolves,Selena Gomez X Marshmello,4
2017-12-01,2017,12,52,Let You Down,NF,5
2017-12-01,2017,12,53,Meant To Be,Bebe Rexha & Florida Georgia Line,4
2017-12-01,2017,12,54,Plain Jane,A$AP Ferg Featuring Nicki Minaj,8
2017-12-01,2017,12,55,Unforgettable,Thomas Rhett,16
2017-12-01,2017,12,56,Ric Flair Drip,Offset & Metro Boomin,3
2017-12-01,2017,12,57,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",3
2017-12-01,2017,12,58,Gummo,6ix9ine,1
2017-12-01,2017,12,59,Roll In Peace,Kodak Black Featuring XXXTENTACION,13
2017-12-01,2017,12,60,Light It Up,Luke Bryan,12
2017-12-01,2017,12,61,Love So Soft,Kelly Clarkson,10
2017-12-01,2017,12,62,Like I Loved You,Brett Young,8
2017-12-01,2017,12,63,I'll Name The Dogs,Blake Shelton,10
2017-12-01,2017,12,64,Sky Walker,Miguel Featuring Travis Scott,8
2017-12-01,2017,12,65,Wanted You,Nav Featuring Lil Uzi Vert,1
2017-12-01,2017,12,66,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & WATT,8
2017-12-01,2017,12,67,Fix A Drink,Chris Janson,12
2017-12-01,2017,12,68,Good Old Days,Macklemore Featuring Kesha,4
2017-12-01,2017,12,69,Female,Keith Urban,1
2017-12-01,2017,12,70,Dusk Till Dawn,ZAYN Featuring Sia,10
2017-12-01,2017,12,71,The Race,Tay-K,15
2017-12-01,2017,12,72,Every Little Thing,Carly Pearce,16
2017-12-01,2017,12,73,Call It What You Want,Taylor Swift,2
2017-12-01,2017,12,74,Losing Sleep,Chris Young,8
2017-12-01,2017,12,75,Yours,Russell Dickerson,5
2017-12-01,2017,12,76,Lights Down Low,MAX Featuring Gnash,6
2017-12-01,2017,12,77,Round Here Buzz,Eric Church,8
2017-12-01,2017,12,78,Candy Paint,Post Malone,4
2017-12-01,2017,12,79,Lemon,N*E*R*D & Rihanna,2
2017-12-01,2017,12,80,Rubbin Off The Paint,YBN Nahmir,2
2017-12-01,2017,12,81,I Could Use A Love Song,Maren Morris,13
2017-12-01,2017,12,82,F**k Love,XXXTENTACION Featuring Trippie Redd,12
2017-12-01,2017,12,83,Jocelyn Flores,XXXTENTACION,12
2017-12-01,2017,12,84,Mayores,Becky G Featuring Bad Bunny,4
2017-12-01,2017,12,85,Ask Me How I Know,Garth Brooks,4
2017-12-01,2017,12,86,Relationship,Young Thug Featuring Future,13
2017-12-01,2017,12,87,Transportin',Kodak Black,13
2017-12-01,2017,12,88,Rap Saved Me,"21 Savage, Offset & Metro Boomin Featuring Quavo",3
2017-12-01,2017,12,89,Gorgeous,Taylor Swift,4
2017-12-01,2017,12,90,Sauce It Up,Lil Uzi Vert,12
2017-12-01,2017,12,91,Questions,Chris Brown,12
2017-12-01,2017,12,92,Smooth,Florida Georgia Line,7
2017-12-01,2017,12,93,Betrayed,Lil Xan,1
2017-12-01,2017,12,94,You Broke Up With Me,Walker Hayes,4
2017-12-01,2017,12,95,Broken Halos,Chris Stapleton,3
2017-12-01,2017,12,96,The Plan,G-Eazy,1
2017-12-01,2017,12,97,Pick It Up,Famous Dex Featuring A$AP Rocky,1
2017-12-01,2017,12,98,Go Flex,Post Malone,9
2017-12-01,2017,12,99,Too Much To Ask,Niall Horan,4
2017-12-01,2017,12,100,Patek Water,Future & Young Thug Featuring Offset,4
2018-01-01,2018,1,1,Perfect,Ed Sheeran,17
2018-01-01,2018,1,2,Rockstar,Post Malone Featuring 21 Savage,14
2018-01-01,2018,1,3,Havana,Camila Cabello Featuring Young Thug,19
2018-01-01,2018,1,4,Gucci Gang,Lil Pump,15
2018-01-01,2018,1,5,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,15
2018-01-01,2018,1,6,Thunder,Imagine Dragons,34
2018-01-01,2018,1,7,MotorSport,"Migos, Nicki Minaj & Cardi B",8
2018-01-01,2018,1,8,Too Good At Goodbyes,Sam Smith,15
2018-01-01,2018,1,9,All I Want For Christmas Is You,Mariah Carey,23
2018-01-01,2018,1,10,Bad At Love,Halsey,16
2018-01-01,2018,1,11,River,Eminem Featuring Ed Sheeran,1
2018-01-01,2018,1,12,Bodak Yellow (Money Moves),Cardi B,25
2018-01-01,2018,1,13,New Rules,Dua Lipa,21
2018-01-01,2018,1,14,Gummo,6ix9ine,6
2018-01-01,2018,1,15,Him & I,G-Eazy & Halsey,3
2018-01-01,2018,1,16,I Fall Apart,Post Malone,13
2018-01-01,2018,1,17,What Lovers Do,Maroon 5 Featuring SZA,17
2018-01-01,2018,1,18,Let You Down,NF,10
2018-01-01,2018,1,19,I Get The Bag,Gucci Mane Featuring Migos,18
2018-01-01,2018,1,20,Feel It Still,Portugal. The Man,27
2018-01-01,2018,1,21,Sorry Not Sorry,Demi Lovato,24
2018-01-01,2018,1,22,Love.,Kendrick Lamar Featuring Zacari,26
2018-01-01,2018,1,23,Wolves,Selena Gomez X Marshmello,9
2018-01-01,2018,1,24,Shape Of You,Ed Sheeran,50
2018-01-01,2018,1,25,Mi Gente,J Balvin & Willy William Featuring Beyonce,25
2018-01-01,2018,1,26,Plain Jane,A$AP Ferg Featuring Nicki Minaj,13
2018-01-01,2018,1,27,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,17
2018-01-01,2018,1,28,Meant To Be,Bebe Rexha & Florida Georgia Line,9
2018-01-01,2018,1,29,The Weekend,SZA,21
2018-01-01,2018,1,30,Rockin' Around The Christmas Tree,Brenda Lee,21
2018-01-01,2018,1,31,How Long,Charlie Puth,11
2018-01-01,2018,1,32,It's The Most Wonderful Time Of The Year,Andy Williams,4
2018-01-01,2018,1,33,Young Dumb & Broke,Khalid,23
2018-01-01,2018,1,34,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,34
2018-01-01,2018,1,35,Bank Account,21 Savage,24
2018-01-01,2018,1,36,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,49
2018-01-01,2018,1,37,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",11
2018-01-01,2018,1,38,A Holly Jolly Christmas,Burl Ives,4
2018-01-01,2018,1,39,Silence,Marshmello Featuring Khalid,19
2018-01-01,2018,1,40,Believer,Imagine Dragons,46
2018-01-01,2018,1,41,Sky Walker,Miguel Featuring Travis Scott,13
2018-01-01,2018,1,42,End Game,Taylor Swift Featuring Ed Sheeran & Future,5
2018-01-01,2018,1,43,Last Christmas,Wham!,4
2018-01-01,2018,1,44,Attention,Charlie Puth,35
2018-01-01,2018,1,45,Ric Flair Drip,Offset & Metro Boomin,8
2018-01-01,2018,1,46,Lemon,N*E*R*D & Rihanna,7
2018-01-01,2018,1,47,Unforgettable,French Montana Featuring Swae Lee,37
2018-01-01,2018,1,48,That's What I Like,Bruno Mars,49
2018-01-01,2018,1,49,Feliz Navidad,Jose Feliciano,2
2018-01-01,2018,1,50,Jingle Bell Rock,Bobby Helms,20
2018-01-01,2018,1,51,Roll In Peace,Kodak Black Featuring XXXTENTACION,18
2018-01-01,2018,1,52,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & WATT,13
2018-01-01,2018,1,53,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",15
2018-01-01,2018,1,54,Kooda,6ix9ine,3
2018-01-01,2018,1,55,Rubbin Off The Paint,YBN Nahmir,7
2018-01-01,2018,1,56,Like I Loved You,Brett Young,13
2018-01-01,2018,1,57,Lights Down Low,MAX Featuring Gnash,11
2018-01-01,2018,1,58,Candy Paint,Post Malone,9
2018-01-01,2018,1,59,...Ready For It?,Taylor Swift,16
2018-01-01,2018,1,60,Greatest Love Story,LANco,16
2018-01-01,2018,1,61,Good Old Days,Macklemore Featuring Kesha,9
2018-01-01,2018,1,62,What About Us,P!nk,20
2018-01-01,2018,1,63,Marry Me,Thomas Rhett,3
2018-01-01,2018,1,64,Codeine Dreaming,Kodak Black Featuring Lil Wayne,4
2018-01-01,2018,1,65,I'll Name The Dogs,Blake Shelton,15
2018-01-01,2018,1,66,Yours,Russell Dickerson,10
2018-01-01,2018,1,67,Tennessee Rain,Addison Agen,1
2018-01-01,2018,1,68,The Race,Tay-K,19
2018-01-01,2018,1,69,Wish I Didn't Love You,Chloe Kohanski,1
2018-01-01,2018,1,70,Round Here Buzz,Eric Church,13
2018-01-01,2018,1,71,My Dawg,Lil Baby,2
2018-01-01,2018,1,72,Light It Up,Luke Bryan,17
2018-01-01,2018,1,73,Tell Me You Love Me,Demi Lovato,4
2018-01-01,2018,1,74,Pick It Up,Famous Dex Featuring A$AP Rocky,6
2018-01-01,2018,1,75,Echame La Culpa,Luis Fonsi & Demi Lovato,5
2018-01-01,2018,1,76,Look What You Made Me Do,Taylor Swift,18
2018-01-01,2018,1,77,Betrayed,Lil Xan,6
2018-01-01,2018,1,78,Losing Sleep,Chris Young,13
2018-01-01,2018,1,79,MIC Drop,BTS Featuring Desiigner,4
2018-01-01,2018,1,80,No Smoke,YoungBoy Never Broke Again,3
2018-01-01,2018,1,81,I Could Use A Love Song,Maren Morris,18
2018-01-01,2018,1,82,Ice Tray,Quavo & Lil Yachty,1
2018-01-01,2018,1,83,You Broke Up With Me,Walker Hayes,9
2018-01-01,2018,1,84,I Pray,Red Marlow,1
2018-01-01,2018,1,85,Wanted You,Nav Featuring Lil Uzi Vert,6
2018-01-01,2018,1,86,Mayores,Becky G Featuring Bad Bunny,9
2018-01-01,2018,1,87,Walk On Water,Eminem Featuring Beyonce,4
2018-01-01,2018,1,88,Dusk Till Dawn,ZAYN Featuring Sia,15
2018-01-01,2018,1,89,Written In The Sand,Old Dominion,5
2018-01-01,2018,1,90,Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",2
2018-01-01,2018,1,91,F**k Love,XXXTENTACION Featuring Trippie Redd,17
2018-01-01,2018,1,92,Believe,Eminem,1
2018-01-01,2018,1,93,Juice,Yo Gotti,3
2018-01-01,2018,1,94,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,2
2018-01-01,2018,1,95,When We,Tank,5
2018-01-01,2018,1,96,Five More Minutes,Scotty McCreery,3
2018-01-01,2018,1,97,Too Much To Ask,Niall Horan,9
2018-01-01,2018,1,98,Never Be The Same,Camila Cabello,2
2018-01-01,2018,1,99,All On Me,Devin Dawson,5
2018-01-01,2018,1,100,Legends,Kelsea Ballerini,3
2018-02-01,2018,2,1,God's Plan,Drake,1
2018-02-01,2018,2,2,Perfect,Ed Sheeran,22
2018-02-01,2018,2,3,Havana,Camila Cabello Featuring Young Thug,24
2018-02-01,2018,2,4,Rockstar,Post Malone Featuring 21 Savage,19
2018-02-01,2018,2,5,Finesse,Bruno Mars & Cardi B,4
2018-02-01,2018,2,6,Bad At Love,Halsey,21
2018-02-01,2018,2,7,Diplomatic Immunity,Drake,1
2018-02-01,2018,2,8,New Rules,Dua Lipa,26
2018-02-01,2018,2,9,Thunder,Imagine Dragons,39
2018-02-01,2018,2,10,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,20
2018-02-01,2018,2,11,MotorSport,"Migos, Nicki Minaj & Cardi B",13
2018-02-01,2018,2,12,Meant To Be,Bebe Rexha & Florida Georgia Line,14
2018-02-01,2018,2,13,Too Good At Goodbyes,Sam Smith,20
2018-02-01,2018,2,14,Let You Down,NF,15
2018-02-01,2018,2,15,Love.,Kendrick Lamar Featuring Zacari,31
2018-02-01,2018,2,16,Him & I,G-Eazy & Halsey,8
2018-02-01,2018,2,17,Gucci Gang,Lil Pump,20
2018-02-01,2018,2,18,Gummo,6ix9ine,11
2018-02-01,2018,2,19,I Fall Apart,Post Malone,18
2018-02-01,2018,2,20,Bartier Cardi,Cardi B Featuring 21 Savage,5
2018-02-01,2018,2,21,How Long,Charlie Puth,16
2018-02-01,2018,2,22,Shape Of You,Ed Sheeran,55
2018-02-01,2018,2,23,Bodak Yellow (Money Moves),Cardi B,30
2018-02-01,2018,2,24,I Get The Bag,Gucci Mane Featuring Migos,23
2018-02-01,2018,2,25,Feel It Still,Portugal. The Man,32
2018-02-01,2018,2,26,Wolves,Selena Gomez X Marshmello,14
2018-02-01,2018,2,27,Plain Jane,A$AP Ferg Featuring Nicki Minaj,18
2018-02-01,2018,2,28,Believer,Imagine Dragons,51
2018-02-01,2018,2,29,Sky Walker,Miguel Featuring Travis Scott,18
2018-02-01,2018,2,30,End Game,Taylor Swift Featuring Ed Sheeran & Future,10
2018-02-01,2018,2,31,Roll In Peace,Kodak Black Featuring XXXTENTACION,23
2018-02-01,2018,2,32,Sorry Not Sorry,Demi Lovato,29
2018-02-01,2018,2,33,Filthy,Justin Timberlake,3
2018-02-01,2018,2,34,River,Eminem Featuring Ed Sheeran,6
2018-02-01,2018,2,35,Young Dumb & Broke,Khalid,28
2018-02-01,2018,2,36,Marry Me,Thomas Rhett,8
2018-02-01,2018,2,37,Never Be The Same,Camila Cabello,6
2018-02-01,2018,2,38,Lights Down Low,MAX Featuring Gnash,16
2018-02-01,2018,2,39,Ric Flair Drip,Offset & Metro Boomin,13
2018-02-01,2018,2,40,Lemon,N*E*R*D & Rihanna,12
2018-02-01,2018,2,41,What Lovers Do,Maroon 5 Featuring SZA,22
2018-02-01,2018,2,42,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,22
2018-02-01,2018,2,43,KEKE,"6ix9ine, Fetty Wap & A Boogie wit da Hoodie",2
2018-02-01,2018,2,44,Mi Gente,J Balvin & Willy William Featuring Beyonce,30
2018-02-01,2018,2,45,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & WATT,18
2018-02-01,2018,2,46,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,39
2018-02-01,2018,2,47,Bank Account,21 Savage,29
2018-02-01,2018,2,48,Attention,Charlie Puth,40
2018-02-01,2018,2,49,Yours,Russell Dickerson,15
2018-02-01,2018,2,50,Unforgettable,French Montana Featuring Swae Lee,42
2018-02-01,2018,2,51,Outside Today,YoungBoy Never Broke Again,2
2018-02-01,2018,2,52,Stir Fry,Migos,5
2018-02-01,2018,2,53,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",20
2018-02-01,2018,2,54,All The Stars,Kendrick Lamar & SZA,3
2018-02-01,2018,2,55,Good Old Days,Macklemore Featuring Kesha,14
2018-02-01,2018,2,56,Mine,Bazzi,1
2018-02-01,2018,2,57,Nowadays,Lil Skies Featuring Landon Cube,3
2018-02-01,2018,2,58,Pick It Up,Famous Dex Featuring A$AP Rocky,11
2018-02-01,2018,2,59,Greatest Love Story,LANco,21
2018-02-01,2018,2,60,Written In The Sand,Old Dominion,10
2018-02-01,2018,2,61,No Smoke,YoungBoy Never Broke Again,8
2018-02-01,2018,2,62,Losing Sleep,Chris Young,18
2018-02-01,2018,2,63,Like I Loved You,Brett Young,18
2018-02-01,2018,2,64,Five More Minutes,Scotty McCreery,8
2018-02-01,2018,2,65,Sick Boy,The Chainsmokers,1
2018-02-01,2018,2,66,This Is Me,Keala Settle & The Greatest Showman Ensemble,4
2018-02-01,2018,2,67,Heaven,Kane Brown,5
2018-02-01,2018,2,68,Echame La Culpa,Luis Fonsi & Demi Lovato,10
2018-02-01,2018,2,69,Rubbin Off The Paint,YBN Nahmir,12
2018-02-01,2018,2,70,You Broke Up With Me,Walker Hayes,14
2018-02-01,2018,2,71,Supplies,Justin Timberlake,1
2018-02-01,2018,2,72,Codeine Dreaming,Kodak Black Featuring Lil Wayne,9
2018-02-01,2018,2,73,Betrayed,Lil Xan,11
2018-02-01,2018,2,74,Red Roses,Lil Skies Featuring Landon Cube,3
2018-02-01,2018,2,75,One Foot,Walk the Moon,4
2018-02-01,2018,2,76,La Modelo,Ozuna x Cardi B,5
2018-02-01,2018,2,77,Rewrite The Stars,Zac Efron & Zendaya,4
2018-02-01,2018,2,78,Candy Paint,Post Malone,14
2018-02-01,2018,2,79,Tell Me You Love Me,Demi Lovato,9
2018-02-01,2018,2,80,Round Here Buzz,Eric Church,18
2018-02-01,2018,2,81,All On Me,Devin Dawson,9
2018-02-01,2018,2,82,No Name,NF,1
2018-02-01,2018,2,83,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",2
2018-02-01,2018,2,84,MIC Drop,BTS Featuring Desiigner,9
2018-02-01,2018,2,85,Broken Halos,Chris Stapleton,9
2018-02-01,2018,2,86,Kooda,6ix9ine,8
2018-02-01,2018,2,87,Legends,Kelsea Ballerini,8
2018-02-01,2018,2,88,Wait,Maroon 5,2
2018-02-01,2018,2,89,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",4
2018-02-01,2018,2,90,Ice Tray,Quavo & Lil Yachty,6
2018-02-01,2018,2,91,Beautiful Trauma,P!nk,5
2018-02-01,2018,2,92,IDGAF,Dua Lipa,2
2018-02-01,2018,2,93,Corazon,Maluma X Nego do Borel,4
2018-02-01,2018,2,94,Mayores,Becky G Featuring Bad Bunny,14
2018-02-01,2018,2,95,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",4
2018-02-01,2018,2,96,Never Enough,Loren Allred,4
2018-02-01,2018,2,97,My Dawg,Lil Baby,7
2018-02-01,2018,2,98,I'll Name The Dogs,Blake Shelton,20
2018-02-01,2018,2,99,Rock,Plies,1
2018-02-01,2018,2,100,Female,Keith Urban,5
2018-03-01,2018,3,1,God's Plan,Drake,5
2018-03-01,2018,3,2,Perfect,Ed Sheeran,26
2018-03-01,2018,3,3,Finesse,Bruno Mars & Cardi B,8
2018-03-01,2018,3,4,Havana,Camila Cabello Featuring Young Thug,28
2018-03-01,2018,3,5,Look Alive,BlocBoy JB Featuring Drake,2
2018-03-01,2018,3,6,Rockstar,Post Malone Featuring 21 Savage,23
2018-03-01,2018,3,7,All The Stars,Kendrick Lamar & SZA,7
2018-03-01,2018,3,8,Meant To Be,Bebe Rexha & Florida Georgia Line,18
2018-03-01,2018,3,9,Pray For Me,The Weeknd & Kendrick Lamar,3
2018-03-01,2018,3,10,Stir Fry,Migos,9
2018-03-01,2018,3,11,New Rules,Dua Lipa,30
2018-03-01,2018,3,12,Let You Down,NF,19
2018-03-01,2018,3,13,The Middle,"Zedd, Maren Morris & Grey",4
2018-03-01,2018,3,14,Him & I,G-Eazy & Halsey,12
2018-03-01,2018,3,15,Love.,Kendrick Lamar Featuring Zacari,35
2018-03-01,2018,3,16,Thunder,Imagine Dragons,43
2018-03-01,2018,3,17,Bad At Love,Halsey,25
2018-03-01,2018,3,18,Mine,Bazzi,5
2018-03-01,2018,3,19,I Fall Apart,Post Malone,22
2018-03-01,2018,3,20,Lights Down Low,MAX Featuring Gnash,20
2018-03-01,2018,3,21,How Long,Charlie Puth,20
2018-03-01,2018,3,22,MotorSport,"Migos, Nicki Minaj & Cardi B",17
2018-03-01,2018,3,23,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",6
2018-03-01,2018,3,24,Shape Of You,Ed Sheeran,59
2018-03-01,2018,3,25,Gummo,6ix9ine,15
2018-03-01,2018,3,26,Bartier Cardi,Cardi B Featuring 21 Savage,9
2018-03-01,2018,3,27,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,24
2018-03-01,2018,3,28,Never Be The Same,Camila Cabello,10
2018-03-01,2018,3,29,Wolves,Selena Gomez X Marshmello,18
2018-03-01,2018,3,30,Say Something,Justin Timberlake Featuring Chris Stapleton,4
2018-03-01,2018,3,31,Young Dumb & Broke,Khalid,32
2018-03-01,2018,3,32,Feel It Still,Portugal. The Man,36
2018-03-01,2018,3,33,Bodak Yellow (Money Moves),Cardi B,34
2018-03-01,2018,3,34,River,Eminem Featuring Ed Sheeran,10
2018-03-01,2018,3,35,Outside Today,YoungBoy Never Broke Again,6
2018-03-01,2018,3,36,Marry Me,Thomas Rhett,12
2018-03-01,2018,3,37,Sky Walker,Miguel Featuring Travis Scott,22
2018-03-01,2018,3,38,Plain Jane,A$AP Ferg Featuring Nicki Minaj,22
2018-03-01,2018,3,39,Wait,Maroon 5,6
2018-03-01,2018,3,40,Ric Flair Drip,Offset & Metro Boomin,17
